 5.24807460e+01  5.24807460e+01  0.00000000e+00  5.24807460e+01 -1.20720291e-02  5.24807460e+01 -5.27105291e-02 
 5.37031796e+01  5.37031796e+01  0.00000000e+00  5.37031796e+01 -1.26401391e-02  5.37031796e+01 -5.39359623e-02 
 5.49540874e+01  5.49540874e+01  0.00000000e+00  5.49540874e+01 -1.32349437e-02  5.49540874e+01 -5.51897716e-02 
 5.62341325e+01  5.62341325e+01  0.00000000e+00  5.62341325e+01 -1.38576933e-02  5.62341325e+01 -5.64726060e-02 
 5.75439937e+01  5.75439937e+01  0.00000000e+00  5.75439937e+01 -1.45096964e-02  5.75439937e+01 -5.77851289e-02 
 5.88843655e+01  5.88843655e+01  0.00000000e+00  5.88843655e+01 -1.51923227e-02  5.88843655e+01 -5.91280181e-02 
 6.02559586e+01  6.02559586e+01  0.00000000e+00  6.02559586e+01 -1.59070051e-02  6.02559586e+01 -6.05019661e-02 
 6.16595002e+01  6.16595002e+01  0.00000000e+00  6.16595002e+01 -1.66552434e-02  6.16595002e+01 -6.19076807e-02 
 6.30957344e+01  6.30957344e+01  0.00000000e+00  6.30957344e+01 -1.74386070e-02  6.30957344e+01 -6.33458851e-02 
 6.45654229e+01  6.45654229e+01  0.00000000e+00  6.45654229e+01 -1.82587380e-02  6.45654229e+01 -6.48173178e-02 
 6.60693448e+01  6.60693448e+01  0.00000000e+00  6.60693448e+01 -1.91173546e-02  6.60693448e+01 -6.63227337e-02 
 6.76082975e+01  6.76082975e+01  0.00000000e+00  6.76082975e+01 -2.00162546e-02  6.76082975e+01 -6.78629036e-02 
 6.91830971e+01  6.91830971e+01  0.00000000e+00  6.91830971e+01 -2.09573191e-02  6.91830971e+01 -6.94386148e-02 
 7.07945784e+01  7.07945784e+01  0.00000000e+00  7.07945784e+01 -2.19425161e-02  7.07945784e+01 -7.10506716e-02 
 7.24435960e+01  7.24435960e+01  0.00000000e+00  7.24435960e+01 -2.29739045e-02  7.24435960e+01 -7.26998951e-02 
 7.41310241e+01  7.41310241e+01  0.00000000e+00  7.41310241e+01 -2.40536383e-02  7.41310241e+01 -7.43871238e-02 
 7.58577575e+01  7.58577575e+01  0.00000000e+00  7.58577575e+01 -2.51839708e-02  7.58577575e+01 -7.61132140e-02 
 7.76247117e+01  7.76247117e+01  0.00000000e+00  7.76247117e+01 -2.63672589e-02  7.76247117e+01 -7.78790395e-02 
 7.94328235e+01  7.94328235e+01  0.00000000e+00  7.94328235e+01 -2.76059682e-02  7.94328235e+01 -7.96854927e-02 
 8.12830516e+01  8.12830516e+01  0.00000000e+00  8.12830516e+01 -2.89026776e-02  8.12830516e+01 -8.15334841e-02 
 8.31763771e+01  8.31763771e+01  0.00000000e+00  8.31763771e+01 -3.02600841e-02  8.31763771e+01 -8.34239431e-02 
 8.51138038e+01  8.51138038e+01  0.00000000e+00  8.51138038e+01 -3.16810086e-02  8.51138038e+01 -8.53578178e-02 
 8.70963590e+01  8.70963590e+01  0.00000000e+00  8.70963590e+01 -3.31684012e-02  8.70963590e+01 -8.73360759e-02 
 8.91250938e+01  8.91250938e+01  0.00000000e+00  8.91250938e+01 -3.47253466e-02  8.91250938e+01 -8.93597042e-02 
 9.12010839e+01  9.12010839e+01  0.00000000e+00  9.12010839e+01 -3.63550705e-02  9.12010839e+01 -9.14297093e-02 
 9.33254301e+01  9.33254301e+01  0.00000000e+00  9.33254301e+01 -3.80609458e-02  9.33254301e+01 -9.35471179e-02 
 9.54992586e+01  9.54992586e+01  0.00000000e+00  9.54992586e+01 -3.98464986e-02  9.54992586e+01 -9.57129765e-02 
 9.77237221e+01  9.77237221e+01  0.00000000e+00  9.77237221e+01 -4.17154154e-02  9.77237221e+01 -9.79283522e-02 
 1.00000000e+02  1.00000000e+02  0.00000000e+00  1.00000000e+02 -4.36715500e-02  1.00000000e+02 -1.00194333e-01 
 1.02329299e+02  1.02329299e+02  0.00000000e+00  1.02329299e+02 -4.57189304e-02  1.02329299e+02 -1.02512026e-01 
 1.04712855e+02  1.04712855e+02  0.00000000e+00  1.04712855e+02 -4.78617669e-02  1.04712855e+02 -1.04882562e-01 
 1.07151931e+02  1.07151931e+02  0.00000000e+00  1.07151931e+02 -5.01044595e-02  1.07151931e+02 -1.07307090e-01 
 1.09647820e+02  1.09647820e+02  0.00000000e+00  1.09647820e+02 -5.24516064e-02  1.09647820e+02 -1.09786782e-01 
 1.12201845e+02  1.12201845e+02  0.00000000e+00  1.12201845e+02 -5.49080120e-02  1.12201845e+02 -1.12322831e-01 
 1.14815362e+02  1.14815362e+02  0.00000000e+00  1.14815362e+02 -5.74786963e-02  1.14815362e+02 -1.14916451e-01 
 1.17489755e+02  1.17489755e+02  0.00000000e+00  1.17489755e+02 -6.01689032e-02  1.17489755e+02 -1.17568877e-01 
 1.20226443e+02  1.20226443e+02  0.00000000e+00  1.20226443e+02 -6.29841107e-02  1.20226443e+02 -1.20281366e-01 
 1.23026877e+02  1.23026877e+02  0.00000000e+00  1.23026877e+02 -6.59300403e-02  1.23026877e+02 -1.23055197e-01 
 1.25892541e+02  1.25892541e+02  0.00000000e+00  1.25892541e+02 -6.90126669e-02  1.25892541e+02 -1.25891669e-01 
 1.28824955e+02  1.28824955e+02  0.00000000e+00  1.28824955e+02 -7.22382298e-02  1.28824955e+02 -1.28792105e-01 
 1.31825674e+02  1.31825674e+02  0.00000000e+00  1.31825674e+02 -7.56132431e-02  1.31825674e+02 -1.31757846e-01 
 1.34896288e+02  1.34896288e+02  0.00000000e+00  1.34896288e+02 -7.91445070e-02  1.34896288e+02 -1.34790256e-01 
 1.38038426e+02  1.38038426e+02  0.00000000e+00  1.38038426e+02 -8.28391194e-02  1.38038426e+02 -1.37890719e-01 
 1.41253754e+02  1.41253754e+02  0.00000000e+00  1.41253754e+02 -8.67044877e-02  1.41253754e+02 -1.41060642e-01 
 1.44543977e+02  1.44543977e+02  0.00000000e+00  1.44543977e+02 -9.07483412e-02  1.44543977e+02 -1.44301450e-01 
